filename,clip_id,emotion,fold
Cropped_sub01_EP04_02_reg_img35.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_02_reg_img36.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_02_reg_img37.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_02_reg_img38.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_02_reg_img39.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_02_reg_img40.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_02_reg_img41.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_02_reg_img42.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_02_reg_img43.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_02_reg_img44.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_02_reg_img45.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_02_reg_img46.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_02_reg_img47.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_02_reg_img48.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_02_reg_img49.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_02_reg_img50.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_02_reg_img51.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_02_reg_img52.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_02_reg_img53.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_02_reg_img54.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_02_reg_img55.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_02_reg_img56.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_02_reg_img57.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_02_reg_img58.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_02_reg_img59.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_02_reg_img60.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_02_reg_img61.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_02_reg_img62.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_02_reg_img63.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_02_reg_img64.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_02_reg_img65.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_02_reg_img66.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_02_reg_img67.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_02_reg_img68.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_02_reg_img69.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_02_reg_img70.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_02_reg_img71.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_02_reg_img72.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_02_reg_img73.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_02_reg_img74.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_02_reg_img75.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_02_reg_img76.jpg,sub01/EP04_02,others,2
Cropped_sub01_EP04_03_reg_img31.jpg,sub01/EP04_03,others,3
Cropped_sub01_EP04_03_reg_img32.jpg,sub01/EP04_03,others,3
Cropped_sub01_EP04_03_reg_img33.jpg,sub01/EP04_03,others,3
Cropped_sub01_EP04_03_reg_img34.jpg,sub01/EP04_03,others,3
Cropped_sub01_EP04_03_reg_img35.jpg,sub01/EP04_03,others,3
Cropped_sub01_EP04_03_reg_img36.jpg,sub01/EP04_03,others,3
Cropped_sub01_EP04_03_reg_img37.jpg,sub01/EP04_03,others,3
Cropped_sub01_EP04_03_reg_img38.jpg,sub01/EP04_03,others,3
Cropped_sub01_EP04_03_reg_img39.jpg,sub01/EP04_03,others,3
Cropped_sub01_EP04_03_reg_img40.jpg,sub01/EP04_03,others,3
Cropped_sub01_EP04_03_reg_img41.jpg,sub01/EP04_03,others,3
Cropped_sub01_EP04_03_reg_img42.jpg,sub01/EP04_03,others,3
Cropped_sub01_EP04_03_reg_img43.jpg,sub01/EP04_03,others,3
Cropped_sub01_EP04_03_reg_img44.jpg,sub01/EP04_03,others,3
Cropped_sub01_EP04_03_reg_img45.jpg,sub01/EP04_03,others,3
Cropped_sub01_EP04_03_reg_img46.jpg,sub01/EP04_03,others,3
Cropped_sub01_EP04_03_reg_img47.jpg,sub01/EP04_03,others,3
Cropped_sub01_EP04_03_reg_img48.jpg,sub01/EP04_03,others,3
Cropped_sub01_EP04_03_reg_img49.jpg,sub01/EP04_03,others,3
Cropped_sub01_EP04_03_reg_img50.jpg,sub01/EP04_03,others,3
Cropped_sub01_EP04_03_reg_img51.jpg,sub01/EP04_03,others,3
Cropped_sub01_EP04_03_reg_img52.jpg,sub01/EP04_03,others,3
Cropped_sub01_EP04_03_reg_img53.jpg,sub01/EP04_03,others,3
Cropped_sub01_EP04_03_reg_img54.jpg,sub01/EP04_03,others,3
Cropped_sub01_EP04_03_reg_img55.jpg,sub01/EP04_03,others,3
Cropped_sub01_EP04_03_reg_img56.jpg,sub01/EP04_03,others,3
Cropped_sub01_EP04_04_reg_img23.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img24.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img25.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img26.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img27.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img28.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img29.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img30.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img31.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img32.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img33.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img34.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img35.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img36.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img37.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img38.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img39.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img40.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img41.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img42.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img43.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img44.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img45.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img46.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img47.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img48.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img49.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img50.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img51.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img52.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img53.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img54.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img55.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img56.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img57.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img58.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img59.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img60.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img61.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img62.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img63.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img64.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img65.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP04_04_reg_img66.jpg,sub01/EP04_04,others,2
Cropped_sub01_EP19_01_reg_img26.jpg,sub01/EP19_01,others,2
Cropped_sub01_EP19_01_reg_img27.jpg,sub01/EP19_01,others,2
Cropped_sub01_EP19_01_reg_img28.jpg,sub01/EP19_01,others,2
Cropped_sub01_EP19_01_reg_img29.jpg,sub01/EP19_01,others,2
Cropped_sub01_EP19_01_reg_img30.jpg,sub01/EP19_01,others,2
Cropped_sub01_EP19_01_reg_img31.jpg,sub01/EP19_01,others,2
Cropped_sub01_EP19_01_reg_img32.jpg,sub01/EP19_01,others,2
Cropped_sub01_EP19_01_reg_img33.jpg,sub01/EP19_01,others,2
Cropped_sub01_EP19_01_reg_img34.jpg,sub01/EP19_01,others,2
Cropped_sub01_EP19_01_reg_img35.jpg,sub01/EP19_01,others,2
Cropped_sub01_EP19_01_reg_img36.jpg,sub01/EP19_01,others,2
Cropped_sub01_EP19_01_reg_img37.jpg,sub01/EP19_01,others,2
Cropped_sub01_EP19_01_reg_img38.jpg,sub01/EP19_01,others,2
Cropped_sub01_EP19_01_reg_img39.jpg,sub01/EP19_01,others,2
Cropped_sub01_EP19_01_reg_img40.jpg,sub01/EP19_01,others,2
Cropped_sub01_EP19_01_reg_img41.jpg,sub01/EP19_01,others,2
Cropped_sub01_EP19_01_reg_img42.jpg,sub01/EP19_01,others,2
Cropped_sub01_EP19_01_reg_img43.jpg,sub01/EP19_01,others,2
Cropped_sub01_EP19_01_reg_img44.jpg,sub01/EP19_01,others,2
Cropped_sub01_EP19_01_reg_img45.jpg,sub01/EP19_01,others,2
Cropped_sub01_EP19_01_reg_img46.jpg,sub01/EP19_01,others,2
Cropped_sub01_EP19_01_reg_img47.jpg,sub01/EP19_01,others,2
Cropped_sub01_EP19_01_reg_img48.jpg,sub01/EP19_01,others,2
Cropped_sub01_EP19_01_reg_img49.jpg,sub01/EP19_01,others,2
Cropped_sub01_EP19_01_reg_img50.jpg,sub01/EP19_01,others,2
Cropped_sub01_EP19_01_reg_img51.jpg,sub01/EP19_01,others,2
Cropped_sub01_EP19_01_reg_img52.jpg,sub01/EP19_01,others,2
Cropped_sub01_EP19_01_reg_img53.jpg,sub01/EP19_01,others,2
Cropped_sub01_EP19_01_reg_img54.jpg,sub01/EP19_01,others,2
Cropped_sub01_EP19_01_reg_img55.jpg,sub01/EP19_01,others,2
Cropped_sub01_EP19_01_reg_img56.jpg,sub01/EP19_01,others,2
Cropped_sub01_EP19_01_reg_img57.jpg,sub01/EP19_01,others,2
Cropped_sub01_EP19_01_reg_img58.jpg,sub01/EP19_01,others,2
Cropped_sub01_EP19_01_reg_img59.jpg,sub01/EP19_01,others,2
Cropped_sub01_EP19_01_reg_img60.jpg,sub01/EP19_01,others,2
Cropped_sub01_EP19_01_reg_img61.jpg,sub01/EP19_01,others,2
Cropped_sub01_EP19_01_reg_img62.jpg,sub01/EP19_01,others,2
Cropped_sub01_EP19_01_reg_img63.jpg,sub01/EP19_01,others,2
Cropped_sub01_EP19_01_reg_img64.jpg,sub01/EP19_01,others,2
Cropped_sub01_EP19_01_reg_img65.jpg,sub01/EP19_01,others,2
Cropped_sub01_EP19_01_reg_img66.jpg,sub01/EP19_01,others,2
Cropped_sub01_EP19_03f_reg_img100.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img101.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img102.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img103.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img104.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img105.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img106.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img107.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img108.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img109.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img110.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img111.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img112.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img113.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img114.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img115.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img116.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img117.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img118.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img119.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img120.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img121.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img122.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img123.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img124.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img125.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img126.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img127.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img128.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img129.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img130.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img131.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img132.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img133.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img134.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img135.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img136.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img137.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img138.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img139.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img140.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img141.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img142.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img143.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img144.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img145.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img146.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img147.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img148.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img149.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img150.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img151.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img152.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img153.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img154.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img155.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img156.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img157.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img158.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img159.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img160.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img161.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img81.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img82.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img83.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img84.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img85.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img86.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img87.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img88.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img89.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img90.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img91.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img92.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img93.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img94.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img95.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img96.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img97.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img98.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_03f_reg_img99.jpg,sub01/EP19_03f,others,3
Cropped_sub01_EP19_05f_reg_img396.jpg,sub01/EP19_05f,disgust,1
Cropped_sub01_EP19_05f_reg_img397.jpg,sub01/EP19_05f,disgust,1
Cropped_sub01_EP19_05f_reg_img398.jpg,sub01/EP19_05f,disgust,1
Cropped_sub01_EP19_05f_reg_img399.jpg,sub01/EP19_05f,disgust,1
Cropped_sub01_EP19_05f_reg_img400.jpg,sub01/EP19_05f,disgust,1
Cropped_sub01_EP19_05f_reg_img401.jpg,sub01/EP19_05f,disgust,1
Cropped_sub01_EP19_05f_reg_img402.jpg,sub01/EP19_05f,disgust,1
Cropped_sub01_EP19_05f_reg_img403.jpg,sub01/EP19_05f,disgust,1
Cropped_sub01_EP19_05f_reg_img404.jpg,sub01/EP19_05f,disgust,1
Cropped_sub01_EP19_05f_reg_img405.jpg,sub01/EP19_05f,disgust,1
Cropped_sub01_EP19_05f_reg_img406.jpg,sub01/EP19_05f,disgust,1
Cropped_sub01_EP19_05f_reg_img407.jpg,sub01/EP19_05f,disgust,1
Cropped_sub01_EP19_05f_reg_img408.jpg,sub01/EP19_05f,disgust,1
Cropped_sub01_EP19_05f_reg_img409.jpg,sub01/EP19_05f,disgust,1
Cropped_sub01_EP19_05f_reg_img410.jpg,sub01/EP19_05f,disgust,1
Cropped_sub01_EP19_05f_reg_img411.jpg,sub01/EP19_05f,disgust,1
Cropped_sub01_EP19_05f_reg_img412.jpg,sub01/EP19_05f,disgust,1
Cropped_sub01_EP19_05f_reg_img413.jpg,sub01/EP19_05f,disgust,1
Cropped_sub01_EP19_05f_reg_img414.jpg,sub01/EP19_05f,disgust,1
Cropped_sub01_EP19_05f_reg_img415.jpg,sub01/EP19_05f,disgust,1
Cropped_sub01_EP19_05f_reg_img416.jpg,sub01/EP19_05f,disgust,1
Cropped_sub01_EP19_05f_reg_img417.jpg,sub01/EP19_05f,disgust,1
Cropped_sub01_EP19_05f_reg_img418.jpg,sub01/EP19_05f,disgust,1
Cropped_sub01_EP19_05f_reg_img419.jpg,sub01/EP19_05f,disgust,1
Cropped_sub01_EP19_05f_reg_img420.jpg,sub01/EP19_05f,disgust,1
Cropped_sub01_EP19_05f_reg_img421.jpg,sub01/EP19_05f,disgust,1
Cropped_sub01_EP19_05f_reg_img422.jpg,sub01/EP19_05f,disgust,1
Cropped_sub01_EP19_05f_reg_img423.jpg,sub01/EP19_05f,disgust,1
